*HASH_VALUE,creature ID,name,ia,da,p,pia,pda,cc,pr
_1B80E67F42F9017E,ckfgb2,Kirosta puant,un,le,Kirostas puants,des,les,du,au
_BE601E62BF29E0C0,ckfgb3,Kirosta morbide,un,le,Kirostas morbides,des,les,du,au
_1A90EE7641091175,ckfgb4,Kirosta empoisonné,un,le,Kirostas empoisonnés,des,les,du,au
_9CD6462E009D6BFE,ckfgc1,Kirosta souffrant,un,le,Kirostas souffrants,des,les,du,au
_211562302E0E4BBE,ckfgc2,Kirosta fiévreux,un,le,Kirostas fiévreux,des,les,du,au
_DF049F8E5DB25967,ckfgc3,Kirosta putréfié,un,le,Kirostas putréfiés,des,les,du,au
_57C036887E395988,ckfgc4,Kirosta venimeux,un,le,Kirostas venimeux,des,les,du,au
_7190265F3DCAC7CF,ckfja1,Kirosta menu,un,le,Kirostas menus,des,les,du,au
_5A5CE928419E0CB3,ckfja2,Kirosta chétif,un,le,Kirostas chétifs,des,les,du,au
_5ED50A322DFC4FB3,ckfja3,Kirosta faible,un,le,Kirostas faibles,des,les,du,au
_2B1FD929012E14B3,ckfja4,Jeune Kirosta,un,le,Jeunes Kirostas,des,les,du,au
_458852674B8FFD46,ckfjb1,Kirosta vigoureux,un,le,Kirostas vigoureux,des,les,du,au
_63265E3931CE1FB9,ckfjb2,Kirosta commun,un,le,Kirostas communs,des,les,du,au
_80A72656CC5EC14B,ckfjb3,Kirosta modéré,un,le,Kirostas modérés,des,les,du,au
_78B7D92F68F48C04,ckfjb4,Kirosta coriace,un,le,Kirostas coriaces,des,les,du,au
_17C0067D7D391D7D,ckfjc1,Kirosta vigilant,un,le,Kirostas vigilants,des,les,du,au
_21E6723FF1ED53C2,ckfjc2,Kirosta fort,un,le,Kirostas forts,des,les,du,au
_78B7290D6A948805,ckfjc3,Kirosta mauvais,un,le,Kirostas mauvais,des,les,du,au
_1CF0B57E8269D87E,ckfjc4,Kirosta brutal,un,le,Kirostas brutaux,des,les,du,au
_5E26FE3281DC27F9,ckfjd1,Kirosta effroyable,un,le,Kirostas effroyables,des,les,du,au
_87302E633C2914BE,ckfjd2,Kirosta maître,un,le,Kirostas maîtres,des,les,du,au
_21365641C0BD6707,ckfjd3,Kirosta chevronné,un,le,Kirostas chevronnés,des,les,du,au
_A537263B315D6BBB,ckfjd4,Kirosta vorace,un,le,Kirostas voraces,des,les,du,au
_173FE1807DB8F882,ckfje1,Kirosta irrité,un,le,Kirostas irrités,des,les,du,au
_E08642C4C8DD3007,ckfje2,Kirosta enragé,un,le,Kirostas enragés,des,les,du,au
_46601E573E2934CE,ckfje3,Kirosta tout puissant,un,le,Kirostas tout puissants,des,les,du,au
_05C04A8500E0B074,ckfje4,Kirosta charismatique,un,le,Kirostas charismatiques,des,les,du,au
_DC40BA8A42B9D18D,ckfjf1,Kirosta épouvantable,un,le,Kirostas épouvantables,des,les,du,au
_78BA0E3F86B4E189,ckfjf2,Kirosta lacérant,un,le,Kirostas lacérants,des,les,du,au
_63A546392E1D33C2,ckfjf3,Kirosta tueur,un,le,Kirostas tueurs,des,les,du,au
_6D8AB4ACA012C392,ckfjf6,Kirosta,un,le,Kirostas,des,les,du,au
_46E65E64A2142B15,ckfle1,Kirosta irrité,un,le,Kirostas irrités,des,les,du,au
_9992115730D94173,ckfle2,Kirosta enragé,un,le,Kirostas enragés,des,les,du,au
_B5A1BD14AA7D74A5,ckfle3,Kirosta tout puissant,un,le,Kirostas tout puissants,des,les,du,au
_23C41E05AAC9571C,ckfle4,Kirosta charismatique,un,le,Kirostas charismatiques,des,les,du,au
_8966267223F86429,ckflf1,Kirosta épouvantable,un,le,Kirostas épouvantables,des,les,du,au
_1B22A9921A030C30,ckflf2,Kirosta lacérant,un,le,Kirostas lacérants,des,les,du,au
_8D80898482171E68,ckflf3,Kirosta tueur,un,le,Kirostas tueurs,des,les,du,au
_5F0CA10B6CAE60A6,ckflf4,Grand Kirosta,un,le,Grands Kirostas,des,les,du,au
_47E65E64A2142B15,ckfpe1,Kirosta irrité,un,le,Kirostas irrités,des,les,du,au
_9A92115730D94173,ckfpe2,Kirosta enragé,un,le,Kirostas enragés,des,les,du,au
_B6A1BD14AA7D74A5,ckfpe3,Kirosta tout puissant,un,le,Kirostas tout puissants,des,les,du,au
_24C41E05AAC9571C,ckfpe4,Kirosta charismatique,un,le,Kirostas charismatiques,des,les,du,au
_8A66267223F86429,ckfpf1,Kirosta épouvantable,un,le,Kirostas épouvantables,des,les,du,au
_1C22A9921A030C30,ckfpf2,Kirosta lacérant,un,le,Kirostas lacérants,des,les,du,au
_8E80898482171E68,ckfpf3,Kirosta tueur,un,le,Kirostas tueurs,des,les,du,au
_600CA10B6CAE60A6,ckfpf4,Grand Kirosta,un,le,Grands Kirostas,des,les,du,au
_3F6F2147E9E914AB,ckgc4,Kiban brutal,un,le,Kibans brutaux,des,les,du,au
_028E3D16A2469EBE,ckgde1,Kiban irrité,un,le,Kibans irrités,des,les,du,au
_806E36071AF92C0C,ckgde2,Kiban enragé,un,le,Kibans enragés,des,les,du,au
_24DD2818EBD61B50,ckgde3,Kiban tout puissant,un,le,Kibans tout puissants,des,les,du,au
_058E59FFB7B25A03,ckgde4,Kiban charismatique,un,le,Kibans charismatiques,des,les,du,au
_C69F1D0825A7970D,ckgdf1,Kiban épouvantable,un,le,Kibans épouvantables,des,les,du,au
_46D0B10E3BFD1C5E,ckgdf2,Kiban lacérant,un,le,Kibans lacérants,des,les,du,au
_2FFB790427549681,ckgdf3,Kiban tueur,un,le,Kibans tueurs,des,les,du,au
_4CDD0CBD2D06175A,ckgdf4,Grand Kiban,un,le,Grands Kibans,des,les,du,au
_828E3D16A2469EBE,ckgfe1,Kiban irrité,un,le,Kibans irrités,des,les,du,au
_006E36071AF92C0C,ckgfe2,Kiban enragé,un,le,Kibans enragés,des,les,du,au
_A4DD2818EBD61B50,ckgfe3,Kiban tout puissant,un,le,Kibans tout puissants,des,les,du,au
_858E59FFB7B25A03,ckgfe4,Kiban charismatique,un,le,Kibans charismatiques,des,les,du,au
_469F1D0825A7970D,ckgff1,Kiban épouvantable,un,le,Kibans épouvantables,des,les,du,au
_C6D0B10E3BFD1C5E,ckgff2,Kiban lacérant,un,le,Kibans lacérants,des,les,du,au
_AFFB790427549681,ckgff3,Kiban tueur,un,le,Kibans tueurs,des,les,du,au
_CCDD0CBD2D06175A,ckgff4,Grand Kiban,un,le,Grands Kibans,des,les,du,au
_45F081039F8AB3CE,ckgga1,Kiban impur,un,le,Kibans impurs,des,les,du,au
_023E46FF7C39B4F0,ckgga2,Kiban tuméfié,un,le,Kibans tuméfiés,des,les,du,au
_92405780E6D35538,ckgga3,Kiban contaminé,un,le,Kibans contaminés,des,les,du,au
_84B2116FBC0A2CEE,ckgga4,Kiban infecté,un,le,Kibans infectés,des,les,du,au
_C3CF4A177CFAD8FE,ckggb1,Kiban écœurant,un,le,Kibans écœurants,des,les,du,au
_016E82103EDA94FD,ckggb2,Kiban puant,un,le,Kibans puants,des,les,du,au
_45EF3109E6D45072,ckggb3,Kiban morbide,un,le,Kibans morbides,des,les,du,au
_83AE820D3C1AA4F8,ckggb4,Kiban empoisonné,un,le,Kibans empoisonnés,des,les,du,au
_823FDDFBB4974713,ckggc1,Kiban souffrant,un,le,Kibans souffrants,des,les,du,au
_45EEF5FAB3C73AE3,ckggc2,Kiban fiévreux,un,le,Kibans fiévreux,des,les,du,au
_E48486230BEDA523,ckggc3,Kiban putréfié,un,le,Kibans putréfiés,des,les,du,au
_C20F721CBF0AC0FF,ckggc4,Kiban venimeux,un,le,Kibans venimeux,des,les,du,au
_FEFE190571B74714,ckggd1,Kiban ravagé,un,le,Kibans ravagés,des,les,du,au
_D4D0AA67705E2418,ckggd2,Kiban poisseux,un,le,Kibans poisseux,des,les,du,au
_5653BD8C93B08578,ckggd3,Kiban pestilentiel,un,le,Kibans pestilentiels,des,les,du,au
_C58F6911E0765474,ckggd4,Kiban délirant,un,le,Kibans délirants,des,les,du,au
_53D2026EF55F7C1F,ckgge1,Kiban pustuleux,un,le,Kibans pustuleux,des,les,du,au
_C10F11F8B2C75721,ckgge2,Kiban suintant,un,le,Kibans suintants,des,les,du,au
_C1DEF5FEF1F65B21,ckgge3,Kiban écumant,un,le,Kibans écumants,des,les,du,au
_1640C66A703F4814,ckgge4,Kiban répugnant,un,le,Kibans répugnants,des,les,du,au
_82DE2205BA59B0FB,ckggf1,Kiban dément,un,le,Kibans déments,des,les,du,au
_011F7AFFFD798807,ckggf2,Kiban frénétique,un,le,Kibans frénétiques,des,les,du,au
_01BE56FFBC5A9CFF,ckggf3,Kiban démoniaque,un,le,Kibans démoniaques,des,les,du,au
_838E3D16A2469EBE,ckgje1,Kiban irrité,un,le,Kibans irrités,des,les,du,au
_016E36071AF92C0C,ckgje2,Kiban enragé,un,le,Kibans enragés,des,les,du,au
_A5DD2818EBD61B50,ckgje3,Kiban tout puissant,un,le,Kibans tout puissants,des,les,du,au
_868E59FFB7B25A03,ckgje4,Kiban charismatique,un,le,Kibans charismatiques,des,les,du,au
_479F1D0825A7970D,ckgjf1,Kiban épouvantable,un,le,Kibans épouvantables,des,les,du,au
_C7D0B10E3BFD1C5E,ckgjf2,Kiban lacérant,un,le,Kibans lacérants,des,les,du,au
_B0FB790427549681,ckgjf3,Kiban tueur,un,le,Kibans tueurs,des,les,du,au
_CDDD0CBD2D06175A,ckgjf4,Grand Kiban,un,le,Grands Kibans,des,les,du,au
_65F191EFE2164871,ckgla1,Kiban menu,un,le,Kibans menus,des,les,du,au
_6847682BEB98377A,ckgla2,Kiban chétif,un,le,Kibans chétifs,des,les,du,au
_825ED9F86FF63ECD,ckgla3,Kiban faible,un,le,Kibans faibles,des,les,du,au
_68BB59272BC7637A,ckgla4,Jeune Kiban,un,le,Jeunes Kibans,des,les,du,au
_52E1B96074BA681D,ckglb1,Kiban vigoureux,un,le,Kibans vigoureux,des,les,du,au
_02FE090F77F73ADB,ckglb2,Kiban commun,un,le,Kibans communs,des,les,du,au
_0F416D4FB5493812,ckglb3,Kiban modéré,un,le,Kibans modérés,des,les,du,au
_DE94D1BE29F89774,ckglb4,Kiban coriace,un,le,Kibans coriaces,des,les,du,au
_005E4211BF0AA4FF,ckglc1,Kiban vigilant,un,le,Kibans vigilants,des,les,du,au
_824E411476C73AD1,ckglc2,Kiban fort,un,le,Kibans forts,des,les,du,au
_DE94F9ADAC37A37A,ckglc3,Kiban mauvais,un,le,Kibans mauvais,des,les,du,au
_054E420DAA5BAF07,ckglc4,Kiban brutal,un,le,Kibans brutaux,des,les,du,au
_80CED50532D64714,ckgld1,Kiban effroyable,un,le,Kibans effroyables,des,les,du,au
_8D6FC10BE0D44C74,ckgld2,Kiban maître,un,le,Kibans maîtres,des,les,du,au
_02EF210773F7771A,ckgld3,Kiban chevronné,un,le,Kibans chevronnés,des,les,du,au
_080F1111F41642E4,ckgld4,Kiban vorace,un,le,Kibans voraces,des,les,du,au
_C42F5E16A9E963F7,ckgle1,Kiban irrité,un,le,Kibans irrités,des,les,du,au
_0C5FDA4CF488184B,ckgle2,Kiban enragé,un,le,Kibans enragés,des,les,du,au
_115161F3E4D45075,ckgle3,Kiban tout puissant,un,le,Kibans tout puissants,des,les,du,au
_C403292AFE194B00,ckgle4,Kiban charismatique,un,le,Kibans charismatiques,des,les,du,au
_EBF76CABAA9693AD,ckgle5,Lerching,un,le,Lerchings,des,les,du,au
_82B056103D09A008,ckglf1,Kiban épouvantable,un,le,Kibans épouvantables,des,les,du,au
_1653BD24506ED077,ckglf2,Kiban lacérant,un,le,Kibans lacérants,des,les,du,au
_038E1D03B1463EDF,ckglf3,Kiban tueur,un,le,Kibans tueurs,des,les,du,au
_66F191EFE2164871,ckgpa1,Kiban menu,un,le,Kibans menus,des,les,du,au
_6947682BEB98377A,ckgpa2,Kiban chétif,un,le,Kibans chétifs,des,les,du,au
_835ED9F86FF63ECD,ckgpa3,Kiban faible,un,le,Kibans faibles,des,les,du,au
_69BB59272BC7637A,ckgpa4,Jeune Kiban,un,le,Jeunes Kibans,des,les,du,au
_53E1B96074BA681D,ckgpb1,Kiban vigoureux,un,le,Kibans vigoureux,des,les,du,au
_03FE090F77F73ADB,ckgpb2,Kiban commun,un,le,Kibans communs,des,les,du,au
_10416D4FB5493812,ckgpb3,Kiban modéré,un,le,Kibans modérés,des,les,du,au
_DF94D1BE29F89774,ckgpb4,Kiban coriace,un,le,Kibans coriaces,des,les,du,au
_015E4211BF0AA4FF,ckgpc1,Kiban vigilant,un,le,Kibans vigilants,des,les,du,au
_834E411476C73AD1,ckgpc2,Kiban fort,un,le,Kibans forts,des,les,du,au
_DF94F9ADAC37A37A,ckgpc3,Kiban mauvais,un,le,Kibans mauvais,des,les,du,au
_81CED50532D64714,ckgpd1,Kiban effroyable,un,le,Kibans effroyables,des,les,du,au
_8E6FC10BE0D44C74,ckgpd2,Kiban maître,un,le,Kibans maîtres,des,les,du,au
_03EF210773F7771A,ckgpd3,Kiban chevronné,un,le,Kibans chevronnés,des,les,du,au
_090F1111F41642E4,ckgpd4,Kiban vorace,un,le,Kibans voraces,des,les,du,au
_C52F5E16A9E963F7,ckgpe1,Kiban irrité,un,le,Kibans irrités,des,les,du,au
_0D5FDA4CF488184B,ckgpe2,Kiban enragé,un,le,Kibans enragés,des,les,du,au
_125161F3E4D45075,ckgpe3,Kiban tout puissant,un,le,Kibans tout puissants,des,les,du,au
_C503292AFE194B00,ckgpe4,Kiban charismatique,un,le,Kibans charismatiques,des,les,du,au
_83B056103D09A008,ckgpf1,Kiban épouvantable,un,le,Kibans épouvantables,des,les,du,au
_1753BD24506ED077,ckgpf2,Kiban lacérant,un,le,Kibans lacérants,des,les,du,au
_048E1D03B1463EDF,ckgpf3,Kiban tueur,un,le,Kibans tueurs,des,les,du,au
_630149F7EA164871,ckhda1,Kipee menu,un,le,Kipees menus,des,les,du,au
_66576822AAB96F7A,ckhda2,Kipee chétif,un,le,Kipees chétifs,des,les,du,au
_3E1E21066FF63ECD,ckhda3,Kipee faible,un,le,Kipees faibles,des,les,du,au
_66CB591EEAE89B7A,ckhda4,Jeune Kipee,un,le,Jeunes Kipees,des,les,du,au
_51D2B96032FAA014,ckhdb1,Kipee vigoureux,un,le,Kipees vigoureux,des,les,du,au
_BEBE511D77F73ADB,ckhdb2,Kipee commun,un,le,Kipees communs,des,les,du,au
_0E326D4F73897009,ckhdb3,Kipee modéré,un,le,Kipees modérés,des,les,du,au
_60A4D1BEE738AB78,ckhdb4,Kipee coriace,un,le,Kipees coriaces,des,les,du,au
_40AE7A11BF0A8003,ckhdc1,Kipee vigilant,un,le,Kipees vigilants,des,les,du,au
_3E0E892276C73AD1,ckhdc2,Kipee fort,un,le,Kipees forts,des,les,du,au
_60A4F9AD6A77B77E,ckhdc3,Kipee mauvais,un,le,Kipees mauvais,des,les,du,au
_459E7A0DAA5B8B0B,ckhdc4,Kipee brutal,un,le,Kipees brutaux,des,les,du,au
_3C8E1D1332D64714,ckhdd1,Kipee effroyable,un,le,Kipees effroyables,des,les,du,au
_8B7F7913E8D44C74,ckhdd2,Kipee maître,un,le,Kipees maîtres,des,les,du,au
_BEAF691573F7771A,ckhdd3,Kipee chevronné,un,le,Kipees chevronnés,des,les,du,au
_C4CF591FF41642E4,ckhdd4,Kipee vorace,un,le,Kipees voraces,des,les,du,au
_047F9616A9E93FFB,ckhde1,Kipee irrité,un,le,Kipees irrités,des,les,du,au
_0B50DA43F5691842,ckhde2,Kipee enragé,un,le,Kipees enragés,des,les,du,au
_0F6119FBECD45075,ckhde3,Kipee tout puissant,un,le,Kipees tout puissants,des,les,du,au
_8053612AFE895B0E,ckhde4,Kipee charismatique,un,le,Kipees charismatiques,des,les,du,au
_664AD8A161441AB1,ckhde5,Klops,un,le,Klops,des,les,du,au
_C2008E103D097C0C,ckhdf1,Kipee épouvantable,un,le,Kipees épouvantables,des,les,du,au
_D2A3F52450DEE085,ckhdf2,Kipee lacérant,un,le,Kipees lacérants,des,les,du,au
_BF4E6511B1463EDF,ckhdf3,Kipee tueur,un,le,Kipees tueurs,des,les,du,au
_E30149F7EA164871,ckhfa1,Kipee menu,un,le,Kipees menus,des,les,du,au
_E6576822AAB96F7A,ckhfa2,Kipee chétif,un,le,Kipees chétifs,des,les,du,au
_BE1E21066FF63ECD,ckhfa3,Kipee faible,un,le,Kipees faibles,des,les,du,au
_E6CB591EEAE89B7A,ckhfa4,Jeune Kipee,un,le,Jeunes Kipees,des,les,du,au
_D1D2B96032FAA014,ckhfb1,Kipee vigoureux,un,le,Kipees vigoureux,des,les,du,au
_3EBE511D77F73ADB,ckhfb2,Kipee commun,un,le,Kipees communs,des,les,du,au
_8E326D4F73897009,ckhfb3,Kipee modéré,un,le,Kipees modérés,des,les,du,au
_E0A4D1BEE738AB78,ckhfb4,Kipee coriace,un,le,Kipees coriaces,des,les,du,au
_C0AE7A11BF0A8003,ckhfc1,Kipee vigilant,un,le,Kipees vigilants,des,les,du,au
_BE0E892276C73AD1,ckhfc2,Kipee fort,un,le,Kipees forts,des,les,du,au
_E0A4F9AD6A77B77E,ckhfc3,Kipee mauvais,un,le,Kipees mauvais,des,les,du,au
_C59E7A0DAA5B8B0B,ckhfc4,Kipee brutal,un,le,Kipees brutaux,des,les,du,au
_BC8E1D1332D64714,ckhfd1,Kipee effroyable,un,le,Kipees effroyables,des,les,du,au
_0B7F7913E8D44C74,ckhfd2,Kipee maître,un,le,Kipees maîtres,des,les,du,au
_3EAF691573F7771A,ckhfd3,Kipee chevronné,un,le,Kipees chevronnés,des,les,du,au
_44CF591FF41642E4,ckhfd4,Kipee vorace,un,le,Kipees voraces,des,les,du,au
_847F9616A9E93FFB,ckhfe1,Kipee irrité,un,le,Kipees irrités,des,les,du,au
_8B50DA43F5691842,ckhfe2,Kipee enragé,un,le,Kipees enragés,des,les,du,au
_8F6119FBECD45075,ckhfe3,Kipee tout puissant,un,le,Kipees tout puissants,des,les,du,au
_0053612AFE895B0E,ckhfe4,Kipee charismatique,un,le,Kipees charismatiques,des,les,du,au
_42008E103D097C0C,ckhff1,Kipee épouvantable,un,le,Kipees épouvantables,des,les,du,au
_52A3F52450DEE085,ckhff2,Kipee lacérant,un,le,Kipees lacérants,des,les,du,au
_3F4E6511B1463EDF,ckhff3,Kipee tueur,un,le,Kipees tueurs,des,les,du,au
_E40149F7EA164871,ckhja1,Kipee menu,un,le,Kipees menus,des,les,du,au
_E7576822AAB96F7A,ckhja2,Kipee chétif,un,le,Kipees chétifs,des,les,du,au
_BF1E21066FF63ECD,ckhja3,Kipee faible,un,le,Kipees faibles,des,les,du,au
_E7CB591EEAE89B7A,ckhja4,Jeune Kipee,un,le,Jeunes Kipees,des,les,du,au
_D2D2B96032FAA014,ckhjb1,Kipee vigoureux,un,le,Kipees vigoureux,des,les,du,au
_3FBE511D77F73ADB,ckhjb2,Kipee commun,un,le,Kipees communs,des,les,du,au
_8F326D4F73897009,ckhjb3,Kipee modéré,un,le,Kipees modérés,des,les,du,au
_E1A4D1BEE738AB78,ckhjb4,Kipee coriace,un,le,Kipees coriaces,des,les,du,au
_C1AE7A11BF0A8003,ckhjc1,Kipee vigilant,un,le,Kipees vigilants,des,les,du,au
_BF0E892276C73AD1,ckhjc2,Kipee fort,un,le,Kipees forts,des,les,du,au
_E1A4F9AD6A77B77E,ckhjc3,Kipee mauvais,un,le,Kipees mauvais,des,les,du,au
_C69E7A0DAA5B8B0B,ckhjc4,Kipee brutal,un,le,Kipees brutaux,des,les,du,au
_BD8E1D1332D64714,ckhjd1,Kipee effroyable,un,le,Kipees effroyables,des,les,du,au
_0C7F7913E8D44C74,ckhjd2,Kipee maître,un,le,Kipees maîtres,des,les,du,au
_3FAF691573F7771A,ckhjd3,Kipee chevronné,un,le,Kipees chevronnés,des,les,du,au
_45CF591FF41642E4,ckhjd4,Kipee vorace,un,le,Kipees voraces,des,les,du,au
_857F9616A9E93FFB,ckhje1,Kipee irrité,un,le,Kipees irrités,des,les,du,au
_8C50DA43F5691842,ckhje2,Kipee enragé,un,le,Kipees enragés,des,les,du,au
_906119FBECD45075,ckhje3,Kipee tout puissant,un,le,Kipees tout puissants,des,les,du,au
_0153612AFE895B0E,ckhje4,Kipee charismatique,un,le,Kipees charismatiques,des,les,du,au
_43008E103D097C0C,ckhjf1,Kipee épouvantable,un,le,Kipees épouvantables,des,les,du,au
_53A3F52450DEE085,ckhjf2,Kipee lacérant,un,le,Kipees lacérants,des,les,du,au
_404E6511B1463EDF,ckhjf3,Kipee tueur,un,le,Kipees tueurs,des,les,du,au
_650149F7EA164871,ckhla1,Kipee menu,un,le,Kipees menus,des,les,du,au
_68576822AAB96F7A,ckhla2,Kipee chétif,un,le,Kipees chétifs,des,les,du,au
_401E21066FF63ECD,ckhla3,Kipee faible,un,le,Kipees faibles,des,les,du,au
_68CB591EEAE89B7A,ckhla4,Jeune Kipee,un,le,Jeunes Kipees,des,les,du,au
_53D2B96032FAA014,ckhlb1,Kipee vigoureux,un,le,Kipees vigoureux,des,les,du,au
_C0BE511D77F73ADB,ckhlb2,Kipee commun,un,le,Kipees communs,des,les,du,au
_10326D4F73897009,ckhlb3,Kipee modéré,un,le,Kipees modérés,des,les,du,au
_62A4D1BEE738AB78,ckhlb4,Kipee coriace,un,le,Kipees coriaces,des,les,du,au
_42AE7A11BF0A8003,ckhlc1,Kipee vigilant,un,le,Kipees vigilants,des,les,du,au
_400E892276C73AD1,ckhlc2,Kipee fort,un,le,Kipees forts,des,les,du,au
_62A4F9AD6A77B77E,ckhlc3,Kipee mauvais,un,le,Kipees mauvais,des,les,du,au
_479E7A0DAA5B8B0B,ckhlc4,Kipee brutal,un,le,Kipees brutaux,des,les,du,au
_3E8E1D1332D64714,ckhld1,Kipee effroyable,un,le,Kipees effroyables,des,les,du,au
_8D7F7913E8D44C74,ckhld2,Kipee maître,un,le,Kipees maîtres,des,les,du,au
_C0AF691573F7771A,ckhld3,Kipee chevronné,un,le,Kipees chevronnés,des,les,du,au
_C6CF591FF41642E4,ckhld4,Kipee vorace,un,le,Kipees voraces,des,les,du,au
_067F9616A9E93FFB,ckhle1,Kipee irrité,un,le,Kipees irrités,des,les,du,au
_0D50DA43F5691842,ckhle2,Kipee enragé,un,le,Kipees enragés,des,les,du,au
_116119FBECD45075,ckhle3,Kipee tout puissant,un,le,Kipees tout puissants,des,les,du,au
_8253612AFE895B0E,ckhle4,Kipee charismatique,un,le,Kipees charismatiques,des,les,du,au
_C4008E103D097C0C,ckhlf1,Kipee épouvantable,un,le,Kipees épouvantables,des,les,du,au
_D4A3F52450DEE085,ckhlf2,Kipee lacérant,un,le,Kipees lacérants,des,les,du,au
_C14E6511B1463EDF,ckhlf3,Kipee tueur,un,le,Kipees tueurs,des,les,du,au
_660149F7EA164871,ckhpa1,Kipee menu,un,le,Kipees menus,des,les,du,au
_69576822AAB96F7A,ckhpa2,Kipee chétif,un,le,Kipees chétifs,des,les,du,au
_411E21066FF63ECD,ckhpa3,Kipee faible,un,le,Kipees faibles,des,les,du,au
_69CB591EEAE89B7A,ckhpa4,Jeune Kipee,un,le,Jeunes Kipees,des,les,du,au
_54D2B96032FAA014,ckhpb1,Kipee vigoureux,un,le,Kipees vigoureux,des,les,du,au
_C1BE511D77F73ADB,ckhpb2,Kipee commun,un,le,Kipees communs,des,les,du,au
_11326D4F73897009,ckhpb3,Kipee modéré,un,le,Kipees modérés,des,les,du,au
_63A4D1BEE738AB78,ckhpb4,Kipee coriace,un,le,Kipees coriaces,des,les,du,au
_43AE7A11BF0A8003,ckhpc1,Kipee vigilant,un,le,Kipees vigilants,des,les,du,au
_410E892276C73AD1,ckhpc2,Kipee fort,un,le,Kipees forts,des,les,du,au
_63A4F9AD6A77B77E,ckhpc3,Kipee mauvais,un,le,Kipees mauvais,des,les,du,au
_489E7A0DAA5B8B0B,ckhpc4,Kipee brutal,un,le,Kipees brutaux,des,les,du,au
_3F8E1D1332D64714,ckhpd1,Kipee effroyable,un,le,Kipees effroyables,des,les,du,au
_8E7F7913E8D44C74,ckhpd2,Kipee maître,un,le,Kipees maîtres,des,les,du,au
_C1AF691573F7771A,ckhpd3,Kipee chevronné,un,le,Kipees chevronnés,des,les,du,au
_C7CF591FF41642E4,ckhpd4,Kipee vorace,un,le,Kipees voraces,des,les,du,au
_077F9616A9E93FFB,ckhpe1,Kipee irrité,un,le,Kipees irrités,des,les,du,au
_0E50DA43F5691842,ckhpe2,Kipee enragé,un,le,Kipees enragés,des,les,du,au
_126119FBECD45075,ckhpe3,Kipee tout puissant,un,le,Kipees tout puissants,des,les,du,au
_8353612AFE895B0E,ckhpe4,Kipee charismatique,un,le,Kipees charismatiques,des,les,du,au
_C5008E103D097C0C,ckhpf1,Kipee épouvantable,un,le,Kipees épouvantables,des,les,du,au
_D5A3F52450DEE085,ckhpf2,Kipee lacérant,un,le,Kipees lacérants,des,les,du,au
_C24E6511B1463EDF,ckhpf3,Kipee tueur,un,le,Kipees tueurs,des,les,du,au
_73503D167F9BE388,ckida1,Kizoar menu,un,le,Kizoars menus,des,les,du,au
_63E7090170583CC7,ckida2,Kizoar chétif,un,le,Kizoars chétifs,des,les,du,au
_816FC23B31D77BAF,ckida3,Kizoar faible,un,le,Kizoars faibles,des,les,du,au
_63CFB10F6C7844C7,ckida4,Jeune Kizoar,un,le,Jeunes Kizoars,des,les,du,au
_4E023A53354B5152,ckidb1,Kizoar vigoureux,un,le,Kizoars vigoureux,des,les,du,au
_052F165235D8ABA5,ckidb2,Kizoar commun,un,le,Kizoars communs,des,les,du,au
_4C71DA4F33BAF94E,ckidb3,Kizoar modéré,un,le,Kizoars modérés,des,les,du,au
_B819141EE8A697AA,ckidb4,Kizoar coriace,un,le,Kizoars coriaces,des,les,du,au
_5522E57F7DDA8826,ckidc1,Kizoar vigilant,un,le,Kizoars vigilants,des,les,du,au
_44603255F5A87FB3,ckidc2,Kizoar fort,un,le,Kizoars forts,des,les,du,au
_B8193C17A536A7AB,ckidc3,Kizoar mauvais,un,le,Kizoars mauvais,des,les,du,au
_5952E527BE1B4F2B,ckidc4,Kizoar brutal,un,le,Kizoars brutaux,des,les,du,au
_41EFF23974FB73EE,ckidd1,Kizoar effroyable,un,le,Kizoars effroyables,des,les,du,au
_02708D20FCFAE7DD,ckidd2,Kizoar maître,un,le,Kizoars maîtres,des,les,du,au
_41C1CE5A31BC6B06,ckidd3,Kizoar chevronné,un,le,Kizoars chevronnés,des,les,du,au
_C760164635F7CFB8,ckidd4,Kizoar vorace,un,le,Kizoars voraces,des,les,du,au
_9AE2F138FA993729,ckide1,Kizoar irrité,un,le,Kizoars irrités,des,les,du,au
_06E6A26777EE7D2D,ckide2,Kizoar enragé,un,le,Kizoars enragés,des,les,du,au
_88A02D1CFEFAEBE5,ckide3,Kizoar tout puissant,un,le,Kizoars tout puissants,des,les,du,au
_95DF45707FE88B6F,ckide4,Kizoar charismatique,un,le,Kizoars charismatiques,des,les,du,au
_5C24997E7FC96824,ckidf1,Kizoar épouvantable,un,le,Kizoars épouvantables,des,les,du,au
_59E5526C4B2F156F,ckidf2,Kizoar lacérant,un,le,Kizoars lacérants,des,les,du,au
_476FFA473227AFAD,ckidf3,Kizoar tueur,un,le,Kizoars tueurs,des,les,du,au
_F90EC9687215B823,ckifc1,Kizoar vigilant,un,le,Kizoars vigilants,des,les,du,au
_F22F652DB11C6378,ckifc2,Kizoar fort,un,le,Kizoars forts,des,les,du,au
_1C62D4049D133B9F,ckifc3,Kizoar mauvais,un,le,Kizoars mauvais,des,les,du,au
_036EC9607215222D,ckifc4,Kizoar brutal,un,le,Kizoars brutaux,des,les,du,au
